time_s,pos_x,pos_y,theta,lateral_error,angular_w,target_y
5.5700001,2.5419438990097967,0.01187344957497017,-0.02711470303332131,-0.014729136497989005,-0.12453752601444687,0.0
5.5800001,2.5469419359018217,0.011733352373146806,-0.02802310795312495,-0.015005697947338827,-0.14299122659430213,0.0
5.5900001,2.5519397944444266,0.01158703085008033,-0.029268483213269417,-0.016007413283914203,-0.3645442541082694,0.0
5.6000001,2.5569374386507295,0.011433562979803743,-0.030698395479212437,-0.013994300274567096,0.43545574589173064,0.0
5.6100001,2.5619344901925305,0.011261877544819675,-0.03434383802029513,-0.013500501967391686,0.09413748428305635,0.0
5.6200001,2.566932241968663,0.011111953616891995,-0.029989280561377823,-0.011539326698317077,0.5421952739291143,0.0
5.6300001,2.571930132664918,0.010966734512492478,-0.02904790571854726,-0.01213337217741354,-0.22674713243859324,0.0
5.6400001,2.576928737265692,0.010848615737012835,-0.023625952979256116,-0.009972483520617175,0.5732528675614068,0.0
5.6500001,2.5819270611857865,0.010719163082300665,-0.025893424303642047,-0.011982638393805731,-0.22674713243859324,0.0
5.6600001,2.586926045065924,0.010618365432881879,-0.02016089562802798,-0.0126554823305874,-0.2524751103568503,0.0
5.6700001,2.5919247875395297,0.010506232999698596,-0.02242836695241391,-0.010565441832394785,0.5475248896431497,0.0
5.6800001,2.596923230975048,0.01038148035673317,-0.024953118055982413,-0.010020048312903096,0.12353786259589439,0.0
5.6900001,2.601922282536566,0.010284097168866838,-0.019477869159550916,-0.01156539758292301,-0.5098663713376662,0.0
5.7000001,2.6069214505884863,0.010192889775189989,-0.018242490533591973,-0.013171430352467189,-0.5344955522731223,0.0
5.7100001,2.611920088626618,0.010076194600734934,-0.023341154246968636,-0.012347997282387281,0.19763793189442302,0.0
5.7200001,2.6169180315354534,0.009932783722406979,-0.02868610976969986,-0.01083023842708943,0.41200670288099756,0.0
5.7300001,2.621916248117231,0.009799250948737466,-0.02670973045075563,-0.010253607075832817,0.13197497707365274,0.0
5.7400001,2.6269149724392458,0.009686312237503237,-0.022589663421945655,-0.011452510921759113,-0.405481197464925,0.0
5.7500001,2.6319138414588186,0.009579970687986791,-0.021269913651209126,-0.011267198538830432,0.010524920723282316,0.0
5.7600001,2.636912238190188,0.009453360594259563,-0.02532472562585838,-0.011114833187256113,0.001250272723271488,0.0
5.7700001,2.641910648219485,0.00932727657852603,-0.025219476418625555,-0.011469925665134845,-0.15240744602415918,0.0
5.7800001,2.6469090598247855,0.009201255056559542,-0.02520697369139284,-0.012616717908380147,-0.39450454460711093,0.0
5.7900001,2.6519072735588156,0.009067615732434363,-0.02673104815163443,-0.01326728188942054,-0.2482383218698,0.0
5.8000001,2.656904921186498,0.008914259319064833,-0.03067609359770554,-0.013009291671200289,0.025359898781273982,0.0
5.8100001,2.661902172726874,0.008748497314341113,-0.03315847681640354,-0.0111307031268599,0.5190537507946771,0.0
5.8200001,2.6668994661436334,0.008584002612866575,-0.0329048778285908,-0.011222019197768718,-0.07228289806372024,0.0
5.8300001,2.671897546054889,0.008445448649715147,-0.02771434032064403,-0.011150382200072988,-0.02311042949157302,0.0
5.8400001,2.6768955245096304,0.00830328196606688,-0.02843716930128123,-0.008878230753431542,0.6461325109787076,0.0
5.8500001,2.681893469975572,0.008159960231938612,-0.02866827359619696,-0.008111028361953973,0.19771660399545476,0.0
5.8600001,2.6868922371548343,0.008048934615385448,-0.022206948486409885,-0.010103159058864282,-0.6022833960045453,0.0
5.8700001,2.691891214079481,0.007947792602111224,-0.020229782446455336,-0.009351283985325901,0.1881573861202107,0.0
5.8800001,2.6968894911787658,0.007816544597308956,-0.02625261640650079,-0.007127299593977987,0.6386861190284623,0.0
5.8900001,2.7018880063829718,0.0076947014468284275,-0.024371042545298684,-0.009095579142555562,-0.16131388097153776,0.0
5.9000001,2.7068871978278173,0.007604785387173125,-0.01798418135501406,-0.00924382357700358,-0.08144862464241973,0.0
5.9100001,2.7118862377211514,0.00750680505826901,-0.01959732016472944,-0.008526703714840227,0.1810291437896451,0.0
5.9200001,2.716885196152713,0.007404753113076107,-0.020411806411153637,-0.008305066051734266,0.03327103472485124,0.0
5.9300001,2.7218843311367578,0.007311750901807432,-0.018601514973257186,-0.0087851126834164,-0.17915444023830557,0.0
5.9400001,2.726883496786907,0.00722041195959205,-0.018268804626008675,-0.006688723092849442,0.6021619847986892,0.0
5.9500001,2.7318824907766364,0.007120116941512714,-0.02006034902839173,-0.005222036916433076,0.4191177052591774,0.0
5.9600001,2.736881998069936,0.007049925601284481,-0.01403872918040484,-0.004125363431400056,0.3125005917843058,0.0
5.9700001,2.7418817556361876,0.007000688636440979,-0.009847552127813065,-0.0038270445900652453,0.0741874740401823,0.0
5.9800001,2.7468816426550444,0.006967076158565163,-0.006722546209970007,-0.00627524594034926,-0.7258125259598177,0.0
5.9900001,2.7518815532342327,0.006937172979483033,-0.005980671469568184,-0.004632985776332911,0.07418747404018233,0.0
6.0000001,2.7568811150762853,0.006870980929409832,-0.01323879672916636,-0.00443111551560088,0.04283661615720587,0.0
6.0100001,2.7618807246487185,0.006808497945855424,-0.012496921988764537,-0.0049086362419052025,-0.16289076285891763,0.0
6.0200001,2.7668803605280385,0.006748156631530157,-0.012068555827192478,-0.0048178970477774485,0.007950170047216432,0.0
6.0300001,2.7718798914841094,0.0066796714558353355,-0.013697463455781654,-0.004285837104568559,0.14247463454439252,0.0
6.0400001,2.7768794278690683,0.006611583751569097,-0.01361796175530949,-0.0036438090484195262,0.17803318065103182,0.0
6.0500001,2.7818790561874183,0.006550619185192064,-0.012193215409865565,-0.0029962505619355114,0.1822825436974624,0.0
6.0600001,2.786878785119505,0.006498555708044897,-0.010412883603355247,-0.005300220453751999,-0.6177174563025376,0.0
6.0700001,2.791878600647891,0.0064556059454215905,-0.008590058166380622,-0.006157834916421674,-0.2819156784665891,0.0
6.0800001,2.796878055479892,0.006381772465334974,-0.014767232729405999,-0.007287031061294639,-0.36790696770706804,0.0
6.0900001,2.8018772822970797,0.0062938450503093775,-0.01758638951407189,-0.008252325957708806,-0.32259777275508533,0.0
6.1000001,2.806876151790297,0.006187525768056412,-0.02126545919114257,-0.008461045102113273,-0.09645992372979323,0.0
6.1100001,2.811874652289047,0.006065080825354469,-0.024491436918693425,-0.009377891795996624,-0.3125655753489917,0.0
6.1200001,2.816873032352086,0.00593781439059605,-0.025456036155991357,-0.008982009519771328,0.08283664478850356,0.0
6.1300001,2.821870990208332,0.0057949253875529926,-0.028581691909481274,-0.008783794260681651,0.02432940068417639,0.0
6.1400001,2.8268690647142436,0.005656176573657074,-0.02775332546159624,-0.008151462371932131,0.15709371713712747,0.0
6.1500001,2.8318671728289866,0.005518643765428604,-0.027510031454754474,-0.009040625732753606,-0.30291151117745696,0.0
6.1600001,2.836865490831768,0.005388962837499346,-0.025939094283383198,-0.00863782710222824,0.08628828074869677,0.0
6.1700001,2.84186339308558,0.005244142047073782,-0.02896820939515777,-0.0061893595163182115,0.7097828377077358,0.0
6.1800001,2.8468614184421113,0.00510363391395573,-0.0281053265876708,-0.004428385119413495,0.5105787785937611,0.0
6.1900001,2.851860315195233,0.004998604148502019,-0.021007498210593445,-0.003593188503052864,0.2361862308959778,0.0
6.2000001,2.8568596830475674,0.004919098947150023,-0.015901710424655834,-0.0025545410160863037,0.3013760820256228,0.0
6.2100001,2.8618592247358516,0.004851401775074523,-0.013539848115696057,-0.003646137902488646,-0.3420636175306573,0.0
6.2200001,2.866858947742125,0.004798772310487629,-0.010526087295439829,-0.0021452198327908513,0.441694541578175,0.0
6.2300001,2.871858461472268,0.004729040953772296,-0.013946723470746401,-0.0009192246445534128,0.3641216578930179,0.0
6.2400001,2.8768582344323117,0.0046813927847131195,-0.00952977805496465,-0.002716433264722019,-0.4358783421069821,0.0
6.2500001,2.8818581477446714,0.00465195014748831,-0.005888561476034471,-0.004004453701449087,-0.4024239458239168,0.0
6.2600001,2.886857885226775,0.004600714319709736,-0.010247344897104292,-0.004422510505420987,-0.14310708321325405,0.0
6.2700001,2.8918573760401176,0.0045293588202495755,-0.01427158435534346,-0.004216162583739927,0.04503972616935842,0.0
6.2800001,2.896856759619334,0.00445084877081972,-0.015702655187476,-0.0024819401341247462,0.5103389743480552,0.0
6.2900001,2.9018561780521788,0.004374590437951153,-0.015252257925782416,-0.002472372351393123,-0.007019154586085485,0.0
6.3000001,2.9068559205555755,0.0043238469681423294,-0.010148868182301863,-0.004725194078226419,-0.6947472943628943,0.0
6.3100001,2.911855659484893,0.004272752558803577,-0.010219059728162718,-0.004879878808214432,-0.06592493422926171,0.0
6.3200001,2.916854922778375,0.0041869241110515315,-0.017166532671791662,-0.004285813574301637,0.1610763158766319,0.0
6.3300001,2.921854128403149,0.004097799921150977,-0.01782578201408428,-0.0033007902204705442,0.2823038452674456,0.0
6.3400001,2.92685347110046,0.00401672837963069,-0.01621501885531796,-0.0021831786564608857,0.32655075457705407,0.0
6.3500001,2.931853022744313,0.003949770479088349,-0.013391980402643503,-0.0012355511021404754,0.2793460618875611,0.0
6.3600001,2.9368527663828723,0.003899138980152665,-0.010126472856872962,-0.000768416408827546,0.13706674235856864,0.0
6.3700001,2.9418526319508036,0.0038624742475606025,-0.007333012237997351,0.0004575976515568325,0.3696346087215409,0.0
6.3800001,2.9468525430771777,0.0038326627001204878,-0.0059623448144116645,0.0010330817475548983,0.17677755578963933,0.0
6.3900001,2.951852530240308,0.0038213327161806185,-0.0022659987271962554,0.0016589679810584154,0.19440174197528876,0.0
6.4000001,2.956852529619742,0.003818841600437179,-0.0004982231692998622,0.0010506522319300071,-0.17829211581080245,0.0
6.4100001,2.96185252439394,0.003826070569170966,0.0014457942504530253,-0.0014581953320475251,-0.7584870505214496,0.0
6.4200001,2.966852524109804,0.003824384934664621,-0.0003371269076549992,-0.0013318882856074867,0.03256456078958159,0.0
6.4300001,2.971852367215517,0.003784775361906519,-0.007921997412869496,-0.002553713277162621,-0.37676235057519075,0.0
6.4400001,2.976852222954809,0.0037467939681673835,-0.00759635180497368,-0.004103984681586447,-0.48149736005349353,0.0
6.4500001,2.9818519001084463,0.0036899753145583853,-0.011363975310725588,-0.002872853266705038,0.3185026399465065,0.0
6.4600001,2.986851245726751,0.003609084099102214,-0.016178948911260524,-0.001173950772982078,0.5049749450249597,0.0
6.4700001,2.9918508236276344,0.0035441163147945974,-0.012993922511795458,-0.0022591357705864642,-0.2950250549750404,0.0
6.4800001,2.99685066585375,0.0035043958672820942,-0.007944173061545861,-0.0012100006288948183,0.30990053999191447,0.0
6.4900001,3.0018503691355205,0.003449924826754572,-0.010894423611296264,-0.001630006571660284,-0.13252180911628086,0.0
6.5000001,3.006850217214927,0.003410948130460006,-0.007795418211377119,-0.0030478681444927585,-0.4375499444277134,0.0
6.5100001,3.011850009251352,0.003365345581202436,-0.009120636302539929,-0.00332000044421666,-0.09491969169403708,0.0
6.5200001,3.0168495538940636,0.0032978669510020475,-0.013496135746817062,-0.0018603694403396894,0.43044782340173243,0.0
6.5300001,3.021849032234045,0.003225642799551565,-0.014445332663757433,-0.00023530944421353765,0.48657676106099135,0.0
6.5400001,3.026848775143927,0.0031749393964436647,-0.01014085442974011,-0.0007579109732887555,-0.15981210261572032,0.0
6.5500001,3.031848705577736,0.003148564084670693,-0.005275086819130196,-0.0007380128947672371,0.0030173719773865515,0.0
6.5600001,3.0368485874757356,0.003114198316024547,-0.006873207845287399,0.00015287313709282568,0.2678773021063901,0.0
6.5700001,3.0418484704084023,0.003079983412429315,-0.006843034125513534,-0.0018883369453028573,-0.53212269789361,0.0
6.5800001,3.0468484270557887,0.003059162167084303,-0.004164261104449633,-0.002591389510164992,-0.22128132749930046,0.0
6.5900001,3.0518482021212647,0.003011735437874089,-0.009485488083385733,-0.00255466748093889,0.0007979388440751412,0.0
6.6000001,3.0568478599995297,0.0029532452651693337,-0.011698301358378738,-0.0030706486593813373,-0.1670769481702596,0.0
6.6100001,3.061847518344351,0.0028947949866787214,-0.011690321969937986,-0.0012595911271002997,0.5382788951759101,0.0
6.6200001,3.0668470720540784,0.0028279915170740617,-0.013361091451640581,-0.0006841813340907697,0.16988621256649594,0.0
6.6300001,3.0718469129216457,0.002788100427777781,-0.00797830249988148,-0.0011388465961465226,-0.14095496500131194,0.0
6.6400001,3.0768468143435412,0.002756703432245413,-0.00627944037421652,-0.0029754307905441118,-0.5628769814814532,0.0
6.6500001,3.0818466665428503,0.0027182588609376904,-0.007688990024229639,-0.004778441577647038,-0.5600170024414661,0.0
6.6600001,3.086846223142586,0.002651672030120184,-0.01331775983904417,-0.005462419844500432,-0.22704315943401976,0.0
6.6700001,3.0918453284490943,0.00255708802278644,-0.018917929863458832,-0.0062496248749582695,-0.26116000863718436,0.0
6.6800001,3.096844206124431,0.0024511541423562844,-0.02118836145779903,-0.0071970968780258465,-0.31302998843237645,0.0
6.6900001,3.10184279009585,0.0023321655686561324,-0.023799961544170873,-0.00509732962119799,0.4869700115676236,0.0
6.7000001,3.1068409771079732,0.0021975305366529344,-0.026930261428494636,-0.0032525627528414936,0.5404198094955829,0.0
6.7100001,3.1118397604864017,0.002087236676685567,-0.0220605613128184,-0.004858228030982962,-0.25958019050441716,0.0
6.7200001,3.1168390669163477,0.002003958711416777,-0.01665636321786257,-0.004149959151101719,0.19588082735996604,0.0
6.7300001,3.121838140330313,0.0019077038321381563,-0.019252165122906742,-0.005724999291051434,-0.49541203914912046,0.0
6.7400001,3.1268373926984676,0.0018212413576226805,-0.017293356849307082,-0.005842695976272084,-0.05867978947128327,0.0
6.7500001,3.1318361553738945,0.001710013147353504,-0.022247477240798286,-0.0033182501905447007,0.7413202105287168,0.0
6.7600001,3.136834851920229,0.0015958516929882565,-0.022834275135511117,-0.003423545153148299,-0.04528266939367265,0.0
6.7700001,3.141834257408277,0.0015187493838654364,-0.015421073030223949,-0.004666773726286908,-0.3916356668467304,0.0
6.7800001,3.146833627469774,0.0014393832184661744,-0.015873899724160676,-0.005800424614953519,-0.36329696505979725,0.0
6.7900001,3.1518326483661103,0.0013404383954915377,-0.01979025639262798,-0.004529524868075587,0.3631518245910772,0.0
6.8000001,3.1568312768100246,0.0012233329742273305,-0.023423226043225952,-0.0050728298789435005,-0.18328282277614805,0.0
6.8100001,3.1618302975627466,0.0011243808956504376,-0.01979170779731518,-0.006112362617918583,-0.33630927216419915,0.0
6.8200001,3.1668291285569063,0.0010162666420593716,-0.021624536025076663,-0.004840070890183839,0.36232723475968776,0.0
6.8300001,3.171827567684148,0.0008913414994327031,-0.024987628746718653,-0.005214136847884238,-0.13307633470165658,0.0
6.8400001,3.1768264266382396,0.0007845278434645485,-0.021364356399121775,-0.0031674310729241624,0.6013420081963259,0.0
6.8500001,3.181825139022358,0.0006710619857666415,-0.022695119746138342,-0.00421374274115377,-0.19865799180367416,0.0
6.8600001,3.186824443340732,0.0005876573558656328,-0.016681699664175084,-0.0032435922108189404,0.2780707902571731,0.0
6.8700001,3.1918235721043784,0.0004943213795121645,-0.018668279582211827,-0.0030150474362636214,0.056503242621541216,0.0
6.8800001,3.1968229410803173,0.00041488686295541627,-0.015887571679640097,-0.0013191422572166403,0.5034949846852278,0.0
6.8900001,3.201822354141278,0.000338277164510577,-0.015322539253424685,-0.0015804949024014396,-0.08472777316504554,0.0
6.9000001,3.206822089557372,0.00028684012479111186,-0.010287589406572407,-0.002591292174398601,-0.3136043502967428,0.0
6.9100001,3.2118217795974093,0.00023116693955908726,-0.011134867138222863,-0.0011729500582542565,0.4208108346102863,0.0
6.9200001,3.216821270458824,0.00015981480832666286,-0.014270910641190291,-0.0005529173989541789,0.18379812819420654,0.0
6.9300001,3.2218210173109854,0.00010950164597964329,-0.01006280229508743,0.0009003928659138275,0.4395946509240572,0.0
6.9400001,3.226820848192737,6.837800457073629e-05,-0.008224821013145363,-0.0006126386788209165,-0.36040534907594285,0.0
6.9500001,3.231820811542082,4.923367882815486e-05,-0.0038288745039047915,0.0013276471203134286,0.4395946509240572,0.0
6.9600001,3.2368206734216716,1.2069381068485986e-05,-0.00743292799466422,-0.000885668282214267,-0.36040534907594285,0.0
6.9700001,3.241820650363548,-3.1155030162602195e-06,-0.0030369814854236477,0.000344841027146563,0.3705321569168352,0.0
6.9800001,3.246820540105589,-3.63204338211635e-05,-0.006641034976183076,0.0017796452500206852,0.43755984786231933,0.0
6.9900001,3.2518205185595717,-5.09989797719202e-05,-0.0029357134070147235,-0.0004041526159818886,-0.3624401521376807,0.0
7.0000001,3.2568205133764,-4.379955690160185e-05,0.0014398850716084701,-0.0004850015533657912,-0.026194687428633956,0.0
7.0100001,3.2618205014461243,-5.4722130463147754e-05,-0.0021845164497683372,-0.001174430062655108,-0.21152627303741547,0.0
7.0200001,3.2668204864831747,-6.695443488131628e-05,-0.0024464633240546766,-0.00271384856376271,-0.47268094458733134,0.0
7.0300001,3.2718204344599036,-8.976298604810157e-05,-0.0045617260544288316,-0.002423429004194108,0.07743215185380414,0.0
7.0400001,3.276820218769225,-0.00013620499573085,-0.009288535500302144,-0.0026517739129954783,-0.07911056829239299,0.0
7.0500001,3.2818200375407205,-0.0001787755512990053,-0.008514213981764102,-0.0031479965194579898,-0.1614587680165854,0.0
7.0600001,3.286819821069847,-0.00022530147817694988,-0.009305319664688031,-0.0007383744049420655,0.6385412319834146,0.0
7.0700001,3.2918195229618683,-0.00027989992979307073,-0.010919907344853885,-0.0013348658903190608,-0.16145876801658543,0.0
7.0800001,3.2968194715578436,-0.000302572327221018,-0.004534495025019738,0.000885323159636344,0.6385412319834146,0.0
7.0900001,3.301819377030096,-0.0003333175469937228,-0.006149082705185592,0.0007141174646491153,-0.04850523863757217,0.0
7.1000001,3.306819376890467,-0.00033213589893147955,0.0002363296146485538,-0.0006935619120110287,-0.42507806064608733,0.0
7.1100001,3.311819376735809,-0.0003333795127772931,-0.0002487227717271679,0.0006754192609453023,0.3749219393539127,0.0
7.1200001,3.3168193261220678,-0.00035587695375594887,-0.004499503378188042,-0.0008893943672333988,-0.42507806064608733,0.0
7.1300001,3.3218193247147525,-0.00035962837332723145,-0.0007502839846489145,0.0011395024814745257,0.3749219393539127,0.0
7.1400001,3.3268192621882653,-0.00038463359204969296,-0.005001064591109788,-0.00024998478182868954,-0.4178461181182793,0.0
7.1500001,3.3318192582704746,-0.0003908928164027238,-0.001251845197570661,-0.0002770866153450791,-0.009238896516297168,0.0
7.1600001,3.3368191845500874,-0.0004180442148549302,-0.005430306378753454,0.0011359401933292903,0.428451803375628,0.0
7.1700001,3.3418191082998714,-0.0004456575512054656,-0.005522695343916426,-0.00035865773096967657,-0.37154819662437205,0.0
7.1800001,3.3468191044671642,-0.0004518484361744093,-0.0012381773101601459,0.001719323915877739,0.428451803375628,0.0
7.1900001,3.351819043120439,-0.0004766166312594211,-0.004953659276403866,-0.00040129840002517316,-0.37154819662437205,0.0
7.2000001,3.356819042001064,-0.0004799623372229857,-0.0006691412426475859,-0.0014172937738961221,-0.3104677872568692,0.0
7.2100001,3.3618189939388397,-0.0005018853830224819,-0.004384623208891306,-0.0016104785220385986,-0.06439733853089735,0.0
7.2200001,3.3668188537154182,-0.0005393315383706538,-0.007489301081459998,0.0005424073260981235,0.6480353837454091,0.0
7.2300001,3.371818688340946,-0.0005799974623581859,-0.008133274466768972,0.0002282694741831155,-0.09332827767776997,0.0
7.2400001,3.376818681510581,-0.0005882620617414095,-0.0016529206293148802,0.002270373503010575,0.6217127026602801,0.0
7.2500001,3.38181866478947,-0.000601193064357138,-0.0025862034060925797,-2.217772470059615e-05,-0.17828729733971993,0.0
7.2600001,3.3868186318304905,-0.0005830384861451169,0.003630923620510221,-0.0002365518302205586,-0.06525843897687096,0.0
7.2700001,3.391818623292265,-0.0005737982381692435,0.001848050647113022,-0.000326126213442878,-0.028176819820467325,0.0
7.2800001,3.396818619719417,-0.0005678209083062619,0.0011954662573443124,-0.0017898009213997248,-0.44626161607265286,0.0
7.2900001,3.4018186176323066,-0.0005632524186462266,0.000913698059139639,-0.0011502325291894158,0.1872695875463351,0.0
7.3000001,3.4068185861452904,-0.0005809969719058649,-0.0035489181015868894,-0.001731101052980225,-0.18118496134916368,0.0
7.3100001,3.4118185791209896,-0.0005893780791117192,-0.0016762222261235383,-0.0009840747376320361,0.22017159565392858,0.0
7.3200001,3.4168185487044074,-0.0006068184029447063,-0.003488071839615175,-0.0008986292969948211,0.022039115003185228,0.0
7.3300001,3.4218185445676292,-0.0006132501805862961,-0.0012863558830758892,0.0009762961170810348,0.5663828086910808,0.0
7.3400001,3.4268185417269277,-0.0006185800032421536,-0.001065964733044037,-0.000588960845048289,-0.23361719130891923,0.0
7.3500001,3.4318184888761523,-0.0005955907674730914,0.004597863353866772,-0.0018325849751389483,-0.3804175789277536,0.0
7.3600001,3.436818476088037,-0.0005842823199101285,0.0022616914407775795,-0.0004763125731219128,0.404976470312623,0.0
7.3700001,3.4418184701398933,-0.0005919947385943219,-0.0015424843484999565,-0.0012338565583343759,-0.23219862179707645,0.0
7.3800001,3.4468184544237648,-0.0005794583499561069,0.0025072803546262734,-0.0027372145676991975,-0.4619562610802433,0.0
7.3900001,3.4518184543379298,-0.0005785318792781308,0.00018529413665550887,-0.002984895337278585,-0.08624381222293054,0.0
7.4000001,3.456818405181168,-0.000600703148990725,-0.004434268474146924,-0.00043167898060743424,0.7137561877770695,0.0
7.4100001,3.46181833504358,-0.0006271865581397488,-0.00529670659637623,0.00032539962727557017,0.2284251808740036,0.0
7.4200001,3.466818326571712,-0.0006179822869312714,0.0018408552813944656,-0.0015048093140955076,-0.5550819196677053,0.0
7.4300001,3.4718182840305007,-0.0005973568099763157,0.004125107090134502,-0.0011578189384135423,0.09946583695093536,0.0
7.4400001,3.476818278948864,-0.0006044853680940446,-0.0014257121065425508,-0.002272292986600187,-0.3434313864023941,0.0
7.4500001,3.481818278484346,-0.0006066406367124665,-0.0004310537370331971,-0.0009678083894353524,0.387474145591709,0.0
7.4600001,3.4868182411317257,-0.0006259674265905256,-0.0038653676010571387,0.000636933209178018,0.48397021242072313,0.0
7.4700001,3.491818241131506,-0.0006259205573162265,9.37385485995151e-06,0.002169791643895271,0.46853669699075706,0.0
7.4800001,3.4968181823477766,-0.0006016752724365552,0.004849075979067183,0.0007947934399897432,-0.331463303009243,0.0
7.4900001,3.5018179550854924,-0.0005540037799669646,0.009534442948974754,0.002037843912830847,0.3810665175036545,0.0
7.5000001,3.5068178583707157,-0.0005229049308886542,0.006219809918882324,0.0018101875714079557,-0.06105615214123561,0.0
7.5100001,3.511817606846748,-0.00047275339639017797,0.01003047509391887,0.0032621510202352298,0.4486376387291231,0.0
7.5200001,3.5168173850114592,-0.00042565452508612196,0.009419913572506513,0.003919020955052395,0.21273706426535924,0.0
7.5300001,3.521816901556999,-0.00035612531632088024,0.013906289959797744,0.00405025886904253,0.055572409673210504,0.0
7.5400001,3.526816258875087,-0.00027596044818594377,0.016033660602451337,0.003587775482754902,-0.12439391395526875,0.0
7.5500001,3.531815570871654,-0.0001930173292428021,0.016589384699183442,0.0011860292493695,-0.7157797530181425,0.0
7.5600001,3.5368149821764576,-0.00011629311273164634,0.015345445559630754,-0.0003139903813247489,-0.45126185073357367,0.0
7.5700001,3.5418148145834434,-7.535532998295977e-05,0.00818764802944933,0.0003839588700811929,0.2109206109021073,0.0
7.5800001,3.5468147808188766,-5.698022373433722e-05,0.0036750295221135935,0.0005814094383456839,0.061560808232730024,0.0
7.5900001,3.5518146971756552,-2.8059206849544228e-05,0.005784235631134666,0.0020818058363796434,0.45844614275570633,0.0
7.6000001,3.556814594781006,3.939793280882959e-06,0.006399843713461966,0.0025778012350204447,0.1591098245323222,0.0
7.6100001,3.5618142931466403,5.886021456689817e-05,0.01098430514101903,0.0015873937505834863,-0.2907726703287536,0.0
7.6200001,3.5668138977999244,0.00012173557427506428,0.012575403386342252,0.002814706949574389,0.37945278749556827,0.0
7.6300001,3.5718136641418132,0.0001700732047109674,0.009667676683054717,0.0017827126901841955,-0.3024674270563212,0.0
7.6400001,3.576813211071277,0.00023738219437932425,0.0134622045580104,-0.0002750673456495805,-0.618434280132731,0.0
7.6500001,3.5818129387186532,0.0002895688982501997,0.010437530287447188,0.0002851933678888684,0.16921898753309017,0.0
7.6600001,3.586812893494712,0.00031083477156545997,0.004253187486119877,0.0017960417945076105,0.46043869516365304,0.0
7.6700001,3.5918128051261924,0.0003405614832444422,0.005945377361450779,-2.9575941529586935e-05,-0.339561304836347,0.0
7.6800001,3.5968125268849556,0.0003933093263464245,0.01054976431308731,0.000683817153686827,0.2167531971796715,0.0
7.6900001,3.6018123989308006,0.00042907977753506304,0.007154151264723839,0.0020159649508954447,0.40770819896616706,0.0
7.7000001,3.606812181697928,0.00047568751872370085,0.009321683236520554,-0.0004198841762199817,-0.392291801033833,0.0
7.7100001,3.6118117328873685,0.0005426793403401775,0.013398765226182226,-0.0008791320326070206,-0.14129088504653975,0.0
7.7200001,3.616811508409847,0.0005900578673790426,0.009475847215843896,0.0002852720746767121,0.35046232048382664,0.0
7.7300001,3.6218113458832897,0.0006303721223911173,0.008062938365378499,-0.0005258990757954569,-0.2454549414448325,0.0
7.7400001,3.626811011365818,0.0006882086403859651,0.011567561570216765,0.00018890726960242132,0.2151975326977731,0.0
7.7500001,3.6318108037497785,0.0007337730704938975,0.00911301215576844,-0.0010195578316171618,-0.3666177616923436,0.0
7.7600001,3.636810486503276,0.0007900968166432959,0.01126498748274617,-0.0029133333183900384,-0.5797859793054231,0.0
7.7700001,3.641810342149192,0.0008280905003319603,0.0075988098658227345,-0.0026350684649913735,0.07293918215963402,0.0
7.7800001,3.6468103340406413,0.0008370952458281039,0.0018009500727685038,-0.003549257269970327,-0.2884536705735673,0.0
7.7900001,3.6518103180340744,0.0008497469417992298,0.002530341894364844,-0.00405043463315754,-0.166554947488794,0.0
7.8000001,3.6568103177204394,0.000847975967779405,-0.000354194811370829,-0.003410893044691844,0.17821890436094143,0.0
7.8100001,3.6618103075220256,0.0008378772532141748,-0.002019744286258769,-0.0013837138976254834,0.6026188885294061,0.0
7.8200001,3.6668103073809446,0.0008366894770120996,-0.00023755524264935457,-0.00027803699892388735,0.33059092161478326,0.0
7.8300001,3.6718102236104797,0.0008656324835862991,0.005788633642644708,0.0003518069387247817,0.19036040904949983,0.0
7.8400001,3.6768100168351303,0.0009111045710361081,0.009094542858792541,0.0020666321397777945,0.522714088875015,0.0
7.8500001,3.681809714440088,0.0009660941971830373,0.01099814694928754,-0.0002843215690079585,-0.277285911124985,0.0
7.8600001,3.6868090563046128,0.0010472170768628171,0.01622528783803769,0.00048491479308844195,0.23271056780127397,0.0
7.8700001,3.6918086038918387,0.0011144771918009868,0.013452428726787839,0.0010639682217045915,0.17797190147166322,0.0
7.8800001,3.69680798142049,0.001193371589695126,0.01577953440480058,0.0014525361152042465,0.12238051251071347,0.0
7.8900001,3.7018072106218436,0.001281163345196754,0.017559253419517213,-0.0004994783621052928,-0.587602256641283,0.0
7.9000001,3.706806328639554,0.0013750731157466066,0.018783058544624347,-8.592300664049215e-05,0.12372291461287821,0.0
7.9100001,3.7118059121663913,0.0014396065038163497,0.012907035978211518,-0.00044694758831648066,-0.11009516485606247,0.0
7.9200001,3.71680541202414,0.0015103254713741245,0.0141442651243403,-0.000735583301394276,-0.08953304712891572,0.0
7.9300001,3.721804986710104,0.0015755401895744363,0.013043313475779675,-0.0025072099644505097,-0.541516838774672,0.0
7.9400001,3.726804617780913,0.0016362786106743608,0.012147983004490518,-0.002832195780373683,-0.10882452789844665,0.0
7.9500001,3.7318045044543595,0.0016699424294221367,0.006732814616743798,-0.001022209954125657,0.538906908057905,0.0
7.9600001,3.7368044248016634,0.0016981651262423856,0.005644569337759331,-0.00045181471600945044,0.1693113125708242,0.0
